filename,speaker
/content/drive/My Drive/spectrogram/data/wav/id11022/6jTXVlpsE_o/00001.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11022/74CcnbtyKvo/00002.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11022/BEtpH-sCXjc/00005.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11022/ifDD4o-0JFw/00011.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11022/BEtpH-sCXjc/00001.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11022/MIooFiqAxuU/00002.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11022/6jTXVlpsE_o/00010.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11022/y_8gcyFc3X0/00003.wav,id11022
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00009.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00006.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/k4EcldAzDB8/00003.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00010.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00008.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00017.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00014.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/B5eqWq40AtA/00003.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00011.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00013.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/CWT7v8-DdgE/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00012.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/_oTjMlUl5V8/00002.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/k4EcldAzDB8/00002.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/rTbPdVHKckU/00002.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/BV5J-ildy98/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/_oTjMlUl5V8/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/yHoVFxr9PR4/00002.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/FWCxLiz_jJo/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/w9vSi2WZmSI/00004.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/B5eqWq40AtA/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/k4EcldAzDB8/00005.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/Qgt8RDWmI9c/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/w9vSi2WZmSI/00003.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00015.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/rTbPdVHKckU/00003.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00010.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00004.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/B5eqWq40AtA/00004.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/BV5J-ildy98/00002.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/k4EcldAzDB8/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/B5eqWq40AtA/00002.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/Qgt8RDWmI9c/00002.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/Qgt8RDWmI9c/00003.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00009.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00008.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00011.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/w9vSi2WZmSI/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00001.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/0gvoWLbW4MI/00006.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11019/7WJ1OCMy1tk/00004.wav,id11019
/content/drive/My Drive/spectrogram/data/wav/id11018/0B75AmqfVVI/00002.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/Uw4aemm1UjA/00001.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00001.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/2DvOYgzPud4/00003.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/hqI83i-xG7M/00003.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00003.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/hqI83i-xG7M/00008.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00010.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00006.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00006.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/2DvOYgzPud4/00002.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00008.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/hqI83i-xG7M/00005.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/hqI83i-xG7M/00001.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00008.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/HbcHrQwLQ1U/00004.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/hqI83i-xG7M/00004.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00005.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/2DvOYgzPud4/00001.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00009.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00004.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00004.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/l3f4NFspWuc/00002.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00005.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00007.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/hqI83i-xG7M/00007.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00002.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/l3f4NFspWuc/00004.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00003.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/HbcHrQwLQ1U/00003.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00004.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00003.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/HbcHrQwLQ1U/00007.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00009.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00008.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00007.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YrWX0QAxIwA/00010.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/l3f4NFspWuc/00001.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00002.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/HbcHrQwLQ1U/00006.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/OvkvqqCL1nc/00001.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00009.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/YiyVxrfUkjY/00007.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11018/AMKf-FnRHT4/00005.wav,id11018
/content/drive/My Drive/spectrogram/data/wav/id11017/NUrZXdf7d8c/00005.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/IvvUvlIaDQ4/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/XwY-OPnLoQA/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00010.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00013.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/vMWzOiOsnbQ/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00017.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00016.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/sHwkQriTYZM/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00008.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00007.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/PRbxFvz5kxI/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/yS0p72gr0ug/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/XwY-OPnLoQA/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00004.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/CBnyiLNmV84/00007.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/DcasTF2p_2k/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/CBnyiLNmV84/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/yS0p72gr0ug/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/XwY-OPnLoQA/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/tFm2AqBYME8/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/BaaptWEOQBc/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/CBnyiLNmV84/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/CBnyiLNmV84/00008.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00009.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/BaaptWEOQBc/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/zUimfKAzfUU/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/DcasTF2p_2k/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/zUimfKAzfUU/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/IvvUvlIaDQ4/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/sHwkQriTYZM/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00014.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/u2M5Eap5Qe0/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/zUimfKAzfUU/00005.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/zUimfKAzfUU/00008.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00009.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/PRbxFvz5kxI/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00008.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/sHwkQriTYZM/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/yS0p72gr0ug/00005.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00012.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00010.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/yS0p72gr0ug/00007.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/NUrZXdf7d8c/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/zUimfKAzfUU/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/NUrZXdf7d8c/00004.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/Z9B9F76bLhI/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/zUimfKAzfUU/00004.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00005.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00013.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/XwY-OPnLoQA/00007.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/XwY-OPnLoQA/00005.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/XwY-OPnLoQA/00008.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/DcasTF2p_2k/00002.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/BaaptWEOQBc/00001.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/LK8RGqCWOHY/00015.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00005.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/NUrZXdf7d8c/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/CBnyiLNmV84/00004.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00019.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00011.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/QQvnMLJwFyE/00012.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/NUrZXdf7d8c/00006.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/XwY-OPnLoQA/00004.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/4UPjmdCm1aE/00008.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11017/CBnyiLNmV84/00003.wav,id11017
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00034.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00031.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/wcEUoy0-UQE/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00021.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/7WIZa9WGwP0/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00032.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/mPxxlBgCi50/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00036.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/L6mwDgErrKI/00009.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/kcpAw2jycgI/00011.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/7WIZa9WGwP0/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/leJJAaNNl5k/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00006.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/7WIZa9WGwP0/00006.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/GT_8ZaRJ97A/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00009.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00045.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/leJJAaNNl5k/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00028.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/cWrjDHwgl0g/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00035.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/a7MRYskOhsk/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00017.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/BKHXYzmXX-A/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00039.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/UhYxO9zd9x4/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/7WIZa9WGwP0/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00012.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/mPxxlBgCi50/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00007.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/7WIZa9WGwP0/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/wcEUoy0-UQE/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/QtXZcKnXQUA/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/kcpAw2jycgI/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00008.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00008.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/QtXZcKnXQUA/00006.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00007.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00046.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/kcpAw2jycgI/00007.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/rvvFABszQRw/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/QtXZcKnXQUA/00007.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00009.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00024.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/ieosMld3vMk/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/mPxxlBgCi50/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/QtXZcKnXQUA/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/L6mwDgErrKI/00008.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00040.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/mPxxlBgCi50/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00050.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00019.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/wcEUoy0-UQE/00006.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/L6mwDgErrKI/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/L6mwDgErrKI/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/mPxxlBgCi50/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00042.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00009.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/kcpAw2jycgI/00006.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/a7MRYskOhsk/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/wcEUoy0-UQE/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/QtXZcKnXQUA/00008.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/mPxxlBgCi50/00006.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00049.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/kcpAw2jycgI/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00048.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00030.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00044.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/g_MZyuYaQb4/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/IqD3u3p1I4Y/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/leJJAaNNl5k/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/a7MRYskOhsk/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/TPHAyO18x_o/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/wcEUoy0-UQE/00008.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00015.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/a7MRYskOhsk/00004.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00041.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00013.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/L6mwDgErrKI/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00033.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00037.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00003.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/rvvFABszQRw/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00027.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/QtXZcKnXQUA/00002.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/fgkvoJehmLA/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/XuXFDUj6tBY/00005.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/oVtC7dKBBDs/00023.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/QtXZcKnXQUA/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11016/PYG3kOR_Ee8/00001.wav,id11016
/content/drive/My Drive/spectrogram/data/wav/id11011/hKXxiccJx9c/00005.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/VRzEBiqc1dI/00002.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/y4mCWcCkfVQ/00006.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/8vujq5IUBFA/00014.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/VRzEBiqc1dI/00001.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/8vujq5IUBFA/00010.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/y4mCWcCkfVQ/00008.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/8vujq5IUBFA/00002.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/kunZO5i2JnA/00002.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/QbzT5utW4Ts/00004.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/kUXsw3n_iCA/00008.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/QbzT5utW4Ts/00001.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/kUXsw3n_iCA/00001.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/y4mCWcCkfVQ/00005.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/ug8vQpv8GuA/00002.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/hKXxiccJx9c/00003.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/y4mCWcCkfVQ/00002.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/QbzT5utW4Ts/00006.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/ciIJS2COCBc/00003.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/y8yK2jyNkh0/00005.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/0FEA21j1Log/00001.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/y8yK2jyNkh0/00003.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/0FEA21j1Log/00008.wav,id11011
/content/drive/My Drive/spectrogram/data/wav/id11011/8vujq5IUBFA/00015.wav,id11011
